Break and Enter Residential/Other,Mischief,Other Theft,Theft from Vehicle,accuracy,macro avg,weighted avg
0.42117903930131007,0.35153129161118507,0.4262177650429799,0.5073527081418565,0.4969885861095902,0.4265702010243329,0.44993359596636623
0.15846545633779677,0.01874600582262302,0.11406115211348605,0.9269542559351477,0.4969885861095902,0.3045567175522634,0.4969885861095902
0.2302871127559243,0.03559390589187003,0.17996219281663517,0.6557769903529075,0.4969885861095902,0.2754050504543343,0.39074866704149225
12173.0,14083.0,10433.0,34540.0,0.4969885861095902,71229.0,71229.0
